"Video asset ID","Universal video ID","Page ID","Page name",Title,"Duration (sec)","Publish time","Custom labels",Comment,Date,"People reached",Comments,Shares,Likes,"3-Second Video Views","Seconds Viewed","Averaged Seconds Viewed","Percentage of Total Views at Interval 0","Percentage of Total Views at Interval 1","Percentage of Total Views at Interval 2","Percentage of Total Views at Interval 3","Percentage of Total Views at Interval 4","Percentage of Total Views at Interval 5","Percentage of Total Views at Interval 6","Percentage of Total Views at Interval 7","Percentage of Total Views at Interval 8","Percentage of Total Views at Interval 9","Percentage of Total Views at Interval 10","Percentage of Total Views at Interval 11","Percentage of Total Views at Interval 12","Percentage of Total Views at Interval 13","Percentage of Total Views at Interval 14","Percentage of Total Views at Interval 15","Percentage of Total Views at Interval 16","Percentage of Total Views at Interval 17","Percentage of Total Views at Interval 18","Percentage of Total Views at Interval 19","Percentage of Total Views at Interval 20","Percentage of Total Views at Interval 21","Percentage of Total Views at Interval 22","Percentage of Total Views at Interval 23","Percentage of Total Views at Interval 24","Percentage of Total Views at Interval 25","Percentage of Total Views at Interval 26","Percentage of Total Views at Interval 27","Percentage of Total Views at Interval 28","Percentage of Total Views at Interval 29","Percentage of Total Views at Interval 30","Percentage of Total Views at Interval 31","Percentage of Total Views at Interval 32","Percentage of Total Views at Interval 33","Percentage of Total Views at Interval 34","Percentage of Total Views at Interval 35","Percentage of Total Views at Interval 36","Percentage of Total Views at Interval 37","Percentage of Total Views at Interval 38","Percentage of Total Views at Interval 39","Percentage of Total Views at Interval 40","Estimated earnings by Video (USD)",Impressions,"60-Second Video Views","Unique Video 60-Second Views","Returning Viewers","60-Second Video Views by Returning Viewers","Seconds Viewed by Returning Viewers","Average Seconds Viewed by Returning Viewers","60-Second Views From Recommendations","60-Second Views From Shares","60-Second Views From Followers","60-Second Views From Boosted posts","Seconds Viewed From Recommendations","Seconds Viewed From Shares","Seconds Viewed From Followers","Seconds Viewed From Boosted posts","Average Seconds Viewed From Recommendations","Average Seconds Viewed From Shares","Average Seconds Viewed From Followers","Average Seconds Viewed From Boosted posts","Percentage of 15-Second Views at Interval 0","Percentage of 15-Second Views at Interval 1","Percentage of 15-Second Views at Interval 2","Percentage of 15-Second Views at Interval 3","Percentage of 15-Second Views at Interval 4","Percentage of 15-Second Views at Interval 5","Percentage of 15-Second Views at Interval 6","Percentage of 15-Second Views at Interval 7","Percentage of 15-Second Views at Interval 8","Percentage of 15-Second Views at Interval 9","Percentage of 15-Second Views at Interval 10","Percentage of 15-Second Views at Interval 11","Percentage of 15-Second Views at Interval 12","Percentage of 15-Second Views at Interval 13","Percentage of 15-Second Views at Interval 14","Percentage of 15-Second Views at Interval 15","Percentage of 15-Second Views at Interval 16","Percentage of 15-Second Views at Interval 17","Percentage of 15-Second Views at Interval 18","Percentage of 15-Second Views at Interval 19","Percentage of 15-Second Views at Interval 20","Percentage of 15-Second Views at Interval 21","Percentage of 15-Second Views at Interval 22","Percentage of 15-Second Views at Interval 23","Percentage of 15-Second Views at Interval 24","Percentage of 15-Second Views at Interval 25","Percentage of 15-Second Views at Interval 26","Percentage of 15-Second Views at Interval 27","Percentage of 15-Second Views at Interval 28","Percentage of 15-Second Views at Interval 29","Percentage of 15-Second Views at Interval 30","Percentage of 15-Second Views at Interval 31","Percentage of 15-Second Views at Interval 32","Percentage of 15-Second Views at Interval 33","Percentage of 15-Second Views at Interval 34","Percentage of 15-Second Views at Interval 35","Percentage of 15-Second Views at Interval 36","Percentage of 15-Second Views at Interval 37","Percentage of 15-Second Views at Interval 38","Percentage of 15-Second Views at Interval 39","Percentage of 15-Second Views at Interval 40","Estimated Earnings (USD)","Views by top audience (13-17, F)","Views by top audience (13-17, M)","Views by top audience (18-24, F)","Views by top audience (18-24, M)","Views by top audience (25-34, F)","Views by top audience (25-34, M)","Views by top audience (35-44, F)","Views by top audience (35-44, M)","Views by top audience (45-54, F)","Views by top audience (45-54, M)","Views by top audience (55-64, F)","Views by top audience (55-64, M)","Views by top audience (65+, F)","Views by top audience (65+, M)","Views by top audience (13-17)","Views by top audience (18-24)","Views by top audience (25-34)","Views by top audience (35-44)","Views by top audience (45-54)","Views by top audience (55-64)","Views by top audience (65+)","Views by top audience (F)","Views by top audience (M)","Views by country (United States (US))","Views by country (United Kingdom (GB))","Views by country (Canada (CA))","Views by country (Australia (AU))","Views by country (France (FR))","Views by country (Germany (DE))","Views by country (Mexico (MX))","Views by country (South Africa (ZA))","Views by country (Italy (IT))","Views by country (Netherlands (NL))","Views by country (Poland (PL))","Views by country (Spain (ES))","Views by country (Czech Republic (CZ))","Views by country (Greece (GR))","Views by country (Belgium (BE))","Views by country (Ireland (IE))","Views by country (New Zealand (NZ))","Views by country (India (IN))","Views by country (Hungary (HU))","Views by country (Brazil (BR))","Views by country (Denmark (DK))","Views by country (Sweden (SE))","Views by country (Argentina (AR))","Views by country (Portugal (PT))","Views by country (Austria (AT))","Views by country (Puerto Rico (PR))","Views by country (Colombia (CO))","Views by country (Philippines (PH))","Views by country (Israel (IL))","Views by country (Pakistan (PK))","Views by country (Slovakia (SK))","Views by country (Romania (RO))","Views by country (Switzerland (CH))","Views by country (Chile (CL))","Views by country (Malaysia (MY))","Views by country (Bulgaria (BG))","Views by country (Croatia (HR))","Views by country (Lithuania (LT))","Views by country (Norway (NO))","Views by country (Thailand (TH))","Views by country (Serbia (RS))","Views by country (Ukraine (UA))","Views by country (Finland (FI))","Views by country (Turkey (TR))","Views by country (Egypt (EG))","Views by country (Peru (PE))","Views by country (Cyprus (CY))","Views by country (Indonesia (ID))","Views by country (Algeria (DZ))","Views by country (Guatemala (GT))","Views by country (Ecuador (EC))","Views by country (Tunisia (TN))","Views by country (Costa Rica (CR))","Views by country (Bolivia (BO))","Views by country (Venezuela (VE))","Views by country (Mongolia (MN))","Views by country (Dominican Republic (DO))","Views by country (Uruguay (UY))","Views by country (Réunion (RE))","Views by country (El Salvador (SV))","Views by country (Honduras (HN))","Views by country (Georgia (GE))","Views by country (Myanmar (MM))","Views by country (Sri Lanka (LK))","Views by country (Vietnam (VN))","Views by country (Bangladesh (BD))","Views by country (Macedonia (MK))","Views by country (Slovenia (SI))","Views by country (Bosnia and Herzegovina (BA))","Views by country (Hong Kong (HK))","Views by country (Singapore (SG))","Views by country (Trinidad and Tobago (TT))","Views by country (United Arab Emirates (AE))","Views by country (Guam (GU))","Views by country (Namibia (NA))","Views by country (Jamaica (JM))","Views by country (Guyana (GY))","Views by country (Cuba (CU))","Views by country (Iraq (IQ))","Views by country (Iceland (IS))"
676692007265323,,201765839840980,Hometalk,"4 genius ways to fake Pottery Barn winter decor!",199,"01/03/2023 10:01",,,Lifetime,138481,6,70,389,47988,1782081.56,15.37,0.99,0.72,0.44,0.33,0.29,0.27,0.26,0.24,0.22,0.18,0.15,0.14,0.13,0.09,0.09,0.09,0.08,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,31.84,141919,8275,8105,1529,1529,151755.89,153.13,4217,22,4036,0,896850.32,5196.65,880034.58,0,16.44,12.14,14.44,0,1,1,1,0.99,0.91,0.86,0.82,0.79,0.73,0.6,0.51,0.48,0.46,0.4,0.39,0.38,0.36,0.34,0.3,0.26,0.25,0.25,0.24,0.23,0.22,0.21,0.21,0.2,0.2,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.09,31.84,38,17,511,91,3215,309,6977,555,9552,700,11769,826,11976,1094,56,611,3543,7590,10317,12689,13182,44038,3592,25956,2734,2607,505,1379,919,1657,442,584,444,1015,827,445,566,265,246,151,273,741,730,142,215,282,233,167,252,308,175,76,124,176,267,68,205,68,160,84,121,74,,86,102,,72,,92,,,,,,,67,,,,,,,,,61,,,,,,,,,,,,,,,,
560598165622764,,201765839840980,Hometalk,"The hottest new wall trend everyone's using in 2023!",137,"01/04/2023 10:01",,,Lifetime,145348,31,56,325,35358,1188709.7,11.44,0.99,0.91,0.58,0.48,0.43,0.37,0.33,0.31,0.29,0.27,0.26,0.24,0.21,0.17,0.16,0.15,0.15,0.15,0.13,0.13,0.13,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.07,0.06,0.05,0.04,0.03,0.02,0.01,4.84,149435,6047,5997,929,929,89659.08,134.22,3365,7,2675,0,652384.67,2464.88,533860.15,0,12.08,4.32,10.82,0,1,1,1,0.99,0.99,0.92,0.85,0.79,0.74,0.7,0.67,0.64,0.54,0.46,0.43,0.42,0.41,0.4,0.38,0.37,0.35,0.33,0.32,0.31,0.3,0.29,0.28,0.27,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.19,0.16,0.14,0.09,0.06,0.05,4.84,33,14,358,78,2535,260,5379,451,7062,468,8296,620,8698,837,47,440,2815,5877,7580,8981,9615,32361,2728,17123,2105,1975,466,1241,753,1367,542,504,301,816,699,309,510,201,199,153,191,552,693,102,153,281,224,126,153,269,200,54,91,146,228,50,194,76,160,63,79,47,52,92,72,,67,51,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831021594646834,,201765839840980,Hometalk,"Genius vinegar hacks that work like MAGIC!",206,"01/05/2023 10:01",,,Lifetime,181964,22,202,485,68358,3814163.66,24.05,1,0.8,0.6,0.5,0.44,0.4,0.38,0.36,0.32,0.31,0.3,0.27,0.16,0.15,0.14,0.13,0.13,0.12,0.11,0.11,0.1,0.1,0.1,0.09,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.02,39.03,189512,20046,19533,2924,2921,308541.64,162.39,12213,196,7637,0,2294739.34,38834.38,1480589.95,0,25.87,20.02,21.78,0,1,1,1,1,0.89,0.81,0.78,0.76,0.68,0.66,0.64,0.59,0.45,0.42,0.41,0.38,0.37,0.36,0.34,0.32,0.31,0.31,0.3,0.28,0.26,0.25,0.24,0.23,0.22,0.21,0.21,0.2,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.16,0.09,22.82,48,17,726,129,4024,482,8631,751,12001,963,15855,1224,20977,1938,68,867,4534,9459,13070,17216,23142,62262,5504,35557,4282,4266,1053,2084,1371,2563,579,781,635,1486,1025,840,868,389,379,230,376,868,855,285,268,389,281,228,329,452,251,126,171,271,371,99,282,119,258,140,221,127,113,177,165,,122,,110,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703692761092926,,201765839840980,Hometalk,"She pulls a drawer off her nightstand for this genius living room hack!",191,"01/06/2023 10:01",,,Lifetime,97664,19,74,292,28722,1226261.8,14.54,0.99,0.76,0.46,0.37,0.32,0.28,0.27,0.25,0.24,0.23,0.22,0.21,0.2,0.13,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.06,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,31.66,101992,7035,6960,1015,1015,92891.81,153.29,3054,32,3949,0,525235.12,5671.23,695355.44,0,15.61,12.46,13.84,0,1,1,0.99,0.98,0.89,0.81,0.76,0.73,0.7,0.68,0.66,0.64,0.62,0.56,0.55,0.53,0.53,0.53,0.52,0.51,0.5,0.49,0.47,0.45,0.43,0.31,0.2,0.18,0.17,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.15,0.15,0.14,0.09,31.66,20,6,254,37,1631,201,3491,361,5121,435,7157,528,8484,773,27,297,1841,3892,5595,7736,9333,26158,2341,17214,1368,1665,365,627,317,724,276,444,182,330,497,180,321,168,116,82,149,366,334,77,103,199,115,57,139,124,142,34,52,113,131,35,110,75,104,47,40,38,45,54,55,,55,,51,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,
8926659754073266,,201765839840980,Hometalk,"9 incredible ways to turn Michael's crates into stunning home decor!",200,"01/07/2023 10:01",,,Lifetime,744390,151,4375,5031,277262,9756164.51,14.62,1,0.73,0.5,0.4,0.3,0.25,0.21,0.19,0.18,0.17,0.16,0.14,0.12,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.01,97.29,775744,40475,39442,6025,6022,652820.89,154.66,30544,1719,8212,0,7214293.33,512216.34,2029654.85,0,15.94,8.71,13.03,0,1,1,1,1,0.78,0.66,0.55,0.51,0.49,0.47,0.45,0.39,0.35,0.28,0.27,0.26,0.26,0.25,0.25,0.25,0.23,0.22,0.21,0.21,0.2,0.2,0.19,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.08,95.83,280,79,4327,735,26707,3066,56701,5082,69843,6052,58104,5126,35510,3970,366,5111,29936,62172,76258,63585,39832,251472,24110,106716,6925,12920,2348,25657,8262,22141,2146,10597,1272,7327,6512,4171,2256,3067,725,535,670,2648,7803,681,674,3773,2900,1139,2013,2774,1690,,437,1159,1264,540,2419,888,960,443,747,,1694,,574,,,,937,,,,738,562,,686,,,,,461,629,,,,,,,,,,,,,,,,,,,
3499924916961312,,201765839840980,Hometalk,"20 Christmas cleanup tricks professional organizers swear by!",186,"01/08/2023 10:01",,,Lifetime,235597,65,384,431,120666,4430032.76,20.58,1,0.82,0.55,0.46,0.38,0.28,0.26,0.24,0.21,0.2,0.19,0.18,0.17,0.11,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.01,49.79,271106,21732,21732,7159,7157,735721.8,144.66,12597,585,8550,0,2525464.65,125939.92,1778628.18,0,20.5,17.43,20.96,0,1,1,1,1,0.89,0.67,0.63,0.6,0.52,0.5,0.48,0.46,0.43,0.33,0.3,0.29,0.27,0.26,0.25,0.25,0.24,0.23,0.22,0.22,0.21,0.21,0.2,0.2,0.19,0.19,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.15,0.15,0.14,0.07,49.69,78,20,1286,258,9209,930,18971,1557,24732,1881,28878,2087,27450,2487,99,1563,10175,20681,26779,31168,30200,110604,9220,59541,5428,6071,1612,4056,2369,5730,1057,1658,963,2548,2303,1357,1742,767,722,339,581,2373,2095,446,508,1005,731,407,810,1131,494,185,334,592,735,,798,251,514,234,323,1160,,300,316,,215,,364,,,,199,198,,250,,,,,,,,,,,,,,,,,,,,,,,,,
684043620106875,,201765839840980,Hometalk,"9 ways to fake designer planters for a fraction of the cost.",192,"01/10/2023 10:01",,,Lifetime,88726,5,115,378,26085,939125.51,12.36,0.99,0.73,0.46,0.3,0.25,0.23,0.21,0.18,0.17,0.16,0.15,0.15,0.13,0.09,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,16.08,93805,4048,4048,724,724,75476.76,169.99,2040,10,1998,0,452754.73,3906.62,482464.16,0,14.12,6.3,11.14,0,1,1,1,1,0.9,0.83,0.78,0.69,0.64,0.62,0.59,0.58,0.53,0.44,0.42,0.41,0.41,0.4,0.39,0.38,0.36,0.34,0.33,0.33,0.32,0.32,0.31,0.3,0.29,0.29,0.29,0.28,0.27,0.27,0.26,0.26,0.26,0.25,0.25,0.24,0.14,16,31,9,251,60,1696,225,3713,381,5122,453,6183,496,6599,670,41,316,1932,4130,5615,6723,7326,23595,2294,13891,1248,1341,325,799,461,1088,241,363,193,456,434,231,315,156,112,95,193,324,467,87,116,201,151,70,165,154,144,38,69,83,129,,130,74,90,53,48,,69,52,61,,60,,69,,,,39,42,,45,,,,,,,,,,,,,,,,,,,,,,,,,
678969443726821,,201765839840980,Hometalk,"18 brilliant home hacks you'll wish you'd seen sooner!",188,"01/12/2023 10:01",,,Lifetime,115749,9,160,446,42694,1800130.61,18.45,0.99,0.79,0.52,0.41,0.36,0.31,0.29,0.26,0.25,0.23,0.2,0.19,0.18,0.11,0.11,0.1,0.09,0.09,0.09,0.08,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.02,25.97,119945,8785,8707,1196,1196,118966.07,163.19,4296,82,4407,0,865795.38,18308.96,916026.28,0,20.21,15.37,17.12,0,1,1,1,1,0.93,0.83,0.78,0.72,0.68,0.66,0.58,0.55,0.52,0.42,0.4,0.37,0.35,0.35,0.34,0.32,0.3,0.3,0.29,0.27,0.26,0.26,0.25,0.24,0.23,0.23,0.23,0.23,0.22,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.12,25.97,41,14,450,79,2762,341,5644,551,7824,628,10119,759,11998,1152,56,540,3122,6240,8511,10963,13260,38838,3524,24323,1909,2384,594,978,589,1172,391,685,327,530,664,280,494,260,190,123,283,639,631,140,163,367,194,111,212,215,214,65,115,164,205,57,230,110,158,67,82,,94,95,101,,103,,93,52,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592632246023161,,201765839840980,Hometalk,"6 gorgeous ways to give your plain candles a totally new look!",199,"01/13/2023 10:01",,,Lifetime,126751,8,104,434,41982,1273982.97,12.07,0.99,0.71,0.45,0.36,0.3,0.21,0.16,0.14,0.13,0.12,0.12,0.11,0.11,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,18,126751,5432,5432,701,701,71226.96,140.21,2940,43,2449,0,694925.96,10421.69,568635.33,0,12.46,11.32,11.64,0,1,1,1,1,0.85,0.62,0.49,0.43,0.41,0.38,0.37,0.36,0.34,0.26,0.25,0.24,0.24,0.23,0.22,0.21,0.2,0.19,0.19,0.19,0.17,0.16,0.16,0.15,0.15,0.15,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.07,18,35,12,489,90,3217,366,6658,550,8769,598,9845,689,9426,939,49,586,3602,7263,9430,10608,10444,38439,3244,19633,2138,2023,446,1562,912,2644,388,705,371,915,830,451,636,248,230,120,207,618,841,141,156,426,330,171,292,447,175,76,102,177,193,77,311,87,168,74,118,,,102,103,,,66,151,,,,71,79,,89,,,,,,,,,,,,,,,,,,,,,,,,,
713866183440844,,201765839840980,Hometalk,"Brilliant ways to fake high end storage on a Dollar Store budget!",202,"01/14/2023 10:01",,,Lifetime,5268785,1206,37645,59151,2508476,111525722.03,23.3,1,0.81,0.62,0.55,0.4,0.31,0.29,0.27,0.26,0.24,0.2,0.18,0.14,0.12,0.12,0.11,0.1,0.1,0.08,0.07,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,1717.78,5403615,522654,520709,73469,73257,7830973.68,148.6,422669,42495,57490,0,89051056.41,10027887.02,12446778.6,0,24.63,16,22.89,0,1,1,1,1,0.74,0.59,0.56,0.53,0.52,0.48,0.4,0.37,0.34,0.32,0.3,0.28,0.27,0.26,0.24,0.22,0.21,0.2,0.19,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.13,0.13,0.13,0.07,1696.35,4339,1338,94008,12281,427035,46658,577128,51215,497237,41638,401586,34931,273232,30524,5752,107512,476351,631715,541741,439176,306205,2274565,218585,1384388,43616,114075,18186,73995,35489,146042,16891,44911,9476,33145,27944,20926,17634,14819,,,17322,14770,61978,4448,4920,23123,14736,5808,11710,24456,29003,4506,14007,6407,8404,,16778,19890,5782,,6213,,15682,,4486,,,6680,6122,,5388,8558,5167,6654,,5918,,,7305,5388,,,,,,,,,,,,,,,,,,,,,
